content,score,year,month,day,tone
perlu ditambahkan kolom chat terhubung dengan admin dalam aplikasi 24 jam soale bingung mau nghubungin pihak dukcapil bagaimana karena data saya tidak di update seharusnya di sediakan minimal ada fitur untuk laporkan untuk data yang tidak sesuai dl supaya paling tidak laporan warga di tindaklanjuti di waktu kerja kalo untuk melapor hal hal seperti ini harus datang ke kantor ya bagaimana,3,2023,12,31,-1
minim minat minim keaman minim ukminim ngak bisa di udah kekurangan nya banyam mending ektp fisik aja sangat membantu bagi pemula dan lansia digital itu harus serba bisa dan sistem nya sulit di bobol ini malah kebalika nya,1,2023,12,17,-1
loading terus2an gak kelar2 padahal sinyal internet normal terus apa gunanya kalo gak bisa dipake uptade terakhir 23 mei 2023 update dong kok kayak gak keurus,1,2024,2,6,-1
tolong di perbaiki dong min saya pengen buka aplikasi ga bisa terus padahal make wifi wifinya jaringanya juga bagus kenapa selalu ga bisa coba lagi,5,2024,1,10,1
kalo uda digital napa mesti dihadapan petugas capil sih kan bisa itu barcode dikirim ke email kasih link yang limited kek mobile jkn itu uda bagus mau mudah aja dibikin ribet lagi,1,2023,12,31,-1
bintang 1 aja dulumasih banyak hal yang perlu diperbaiki terutama code barcodenya masa kita harus kedukcapil dulupercuma aplikasi nya digital kalau kita harus ke kantor dukcapil lgiapalh gunahnya no hp atau email yang kita sertakan pas dftr kalau gak digunakan utk verivikasi code itusaya rasa ini buka digital tpi idiot,1,2024,2,12,-1
payah ktpnya ga bisa di screnshotsedangkan untuk membuat kpt fisik slalu dibilang kosong dan untuk sementara hanya disuruh pakai aplikasi ini untuk identitastapi mau mengurus apa slalu dimintain foto copy'an ktp fisik terus gimna inimao cangih tapi tidak ada solusi bobrok,1,2023,12,9,-1
sudah terdaftar di dukcapilsudah pernah di buka tapi sekarang2 ini mau login maning susahketerangan kesalahan jaringanpdhal jaringan bagus kuota banyaktolong di perbaiki sistemnya pak mendagri,1,2024,1,6,-1
tampilan nya kayak yang lagi belajar buat aplikasi aja masih jauh dari kata sempurna secara fungsi juga masih banyak yang malah memperibet penguna nya,1,2023,12,29,-1
aplikasi tidak berguna verifikasi barcode harus ke dukcapil/ kelurahan setempat buang buang waktu dan memungkinkan peluang untuk suap / pelancar omg konoha,1,2023,12,26,-1
aplikasinya bagus sudah bisa buka data hanya belum bisa cetak ktp dan k tolong diperbaiki jga qr code nya tidak bisa di scan mohon diperbaiki juga semoga kedepan lebih sempurna lagi aplikasinya soalnya ini menyangkut data kependudukan,5,2022,8,3,1
digital tapi harus ke kantor dukcapil mending cetak kartunya sekalian gak sih kukira gak ribet ternyata ribet ya apknya lumayan lah tapi tolonglah kalau digital ya harusnya gak ribet harus ke dukcapil lagikan kantor dukcapil jauh banget dari rumahku 4 jam motoran,1,2024,1,25,-1
aplikasi bisa di buka pas pake wifi dukcapil pulang dari dukcapil gak bisa di buka pake jaringan data percumah dong aplikasi gak bisa di buka gak guna banget ada di hp,1,2024,2,16,-1
kenapa sekarang gabisa dipakai aplikasinya ya sat saya melakukan perubahan data ktp tidak diberikan blanko karena stok habis jadi kata dukcapilnya peraturan sekarang adalah pemberlakuan ktp non fisik jadi semua dialihkan pakai aplikasi ini untuk ktp digitalnya sekarang malah tidak bisa dibuka gimana ya mohon diperbaiki aplikasinya,1,2023,12,13,-1
kenapa semua harus serba digitalgak semua orang punya hp janganlah kita penyembah technologi belum lagi uplikasi ikd ini yang sering erorbaru mau masuk sudah eror,1,2024,1,8,-1
sudah diperbaharui dan tidak bs loginmantap aplikasinya perlu dikembangkan lagi biar banyak yang tidak bisa login sukses trs buat pengembang,1,2024,2,25,-1
mohon bantuanya admin ektp saya tidak dapat dilihat dan tidak muncul barcode qr setelah memasukan kata sandi pada menu ktp digital barcode tidak keluar dan ktp digital saya juga tidak bisa keluar tolong beri umpan balik untuk masalah ini terimakasih,3,2023,12,11,-1
parah dan sangat gak simple masih tetep harus ke dukcapil masih belum bermanfat tetep masih harus antrian contoh aplikasi mobile bank donk buka rekening saja sdh cukup dr rumah gak harus ke kantor,1,2023,12,30,-1
hanya untuk yang punya smartphone bagus tolong di betulin identitas bukan cuma buat orang menengah keatas yang kebawah kaya saya juga butuh identita sangat kecewa,1,2024,2,2,-1
ribet kalau kudu harus datang ke dukcapil kalau soal data kn pertama buat sudah terekam terverifikasi harus nya otomatis dong data nya kalau sudah terverifikasi,1,2024,1,7,-1
ratingnya buruk untuk ukuran aplikasi nasional dan saya pun merasakan pengalaman yang buruk yang bukanya menjadi praktis malah menjadi seperti aplikasi sampah yang tetap saja harus melewati berbagai proses didunia nyata seperti pembuatan ktp normalnya dan tentu saja waktu maupun respon sangat buruk bahkan lebih baik aplikasi layanan seluler konyol sekali,1,2024,1,4,-1
bagaimana kita mau k disdukcapil buat minta qr sedangkan kita kerja di tengah laut yang bisa beberapa bulan sekali turun ke darat itupun kalau ada di daerah tersebut kalau kita sandar d tengah pelosok bagaimana tolong solusinya ini tim developmentnya ga pernah baca komen atau bagaimana udah banyak yang kasih bintang 1 tapi tidak d tangapi,1,2023,12,10,-1
perbaiki aplikasi nya msa gak bisa pake data cuma pake wifi verifikasi nya juga harus pergi jauh2 ke capil kasian yang rumah nya d plosok harus bolak balik mending bayar orang terima beres,1,2024,1,9,-1
kapan yah dimenu aplikasi ikd di adakan fitur unduh ktp digital tanpa masuk dulu situs siak online untuk mengunduh ktp digitalnya kak cuman sayangnya menu ditampilan ikd masih bnyk kurang drpd lengkapnya tampilanya masih gitu aja belum ada perubahan kalo bisa versi terbarunya kalo sudah d perbarui lagi tampilanya tolong di buat lebih modern lagi tampilan berandanya ikd ok,5,2024,2,12,1
kecewa sekali dengan jaringan yang harus masuk dengan jaringan wifi saya mengunakan jaringan data tidak bisa masuk kalu seperti ini bukanya mempermudah masyarakat malah mempersulit padahal tentang identitas kependudukan warga negaranya sendiri tapi kalau masih seperti ini mending pengelolanya secara manual saja pak kasihan orang yang jauh untuk membuat ktp,1,2024,2,16,-1
please lah aplikasi tuh apalagi untuk warga negara difasilitasi yang bagus masa kalah sama aplikasi swasta mau server yang banyak mongo yang penting semua kalangan masyarakat bisa mengakses kalo cuma gimick ya sama aja,1,2024,2,26,-1
haduh namanya doang online tapi kita mesti ke kecamatan langsung buat scan barcode kalau gitu apanya mempermudah yang ada tambah ribet iya kalo orangnya ngerti lah kalo yang butuh orang tua apa ngerti mereka gini heran jauh banget negara kita kalo masalah teknologi pemerintah gini,1,2024,1,17,-1
ngecek yang lain bisa tapi ko pas masuk k document buat ngecek ktp nya ga bisa masuk selalu kesalahan jaringan padahal udah pake wifi tep aja ga bisa ijin pencerahanya buat permasalahan ini,1,2024,1,9,-1
mungkin bagus aja si kalo tujuanya untuk mempermudah masyarakat supaya ngak mesti datang ke dukcapil cuma masih banyak fitur yang dibatasi disini kalo untuk menganti fotocopy ktp kalo kata saya mending instansi yang berkepentingan menyediakan mesin pembaca ktp jadi kita tingal tap aja ngak harus pakek ikd krn kasian sama masyarakat yang gaptek terutama nenek di kampung,3,2023,12,29,-1
udah ga aneh digitalisasi pemerintah ga ada yang beres verifikasi wajah kameranya blank lanjut cetak ktp pake hvs aja kalau mau mempermudah masyarakat jang jadi mempersulit,1,2023,12,26,-1
aplikasi sampah buatan pemerintah jaringan bagus tapi tampilanya hanya memuat hinga muncul jaringan bermasalah tujuanya buat aplikasi ini agar dana bisa di korupsi,1,2023,12,31,-1
aplikasi nya susah di buka slu gagal koneksi padahal jaringan ful gmna kalo tingal di pedesan mungkin tambah gak bsa di buka sama skali bukan memeprmudah malah makin mempersulit,1,2023,12,23,-1
harusnya perbaiki dulu make sure gak banyak bug ini belum siap luncur kalo menurut saya bukanya bikin mudah malah bikin ribet cari it yang profesional buat bikin aplikasi yang keren,1,2024,1,9,-1
tidak bisa dibuka disuruh menungu dan ulangi terus berkali2 kalau mau membuat aplikasilikasi yang niat lah udah hambur2 uang buat bikin aplikasilikasi tp aplikasi tidak bisa diakses,1,2024,1,3,-1
ini verifikasi dan validasi scan barcode hrs ke dukcapil juga judulnya digital tp barcode aja hrs minta ke dukcapil dulu jadi manual lg kalo belum siap scr infrastruktur / integrasi data digitalisasi jugan terlalu dipaksakan malah bikin repot,2,2024,1,4,-1
aplikasi sampahmau buka dokumen setengah mati bufering mau sampai kapankalau ingin bikin aplikasi itu pikirkan dulu bisa bermanfat atau malah bikin galau,1,2023,12,5,-1
buka aplikasi ikd ini wajib harus pakai wifi yang kencang kalo pakai data seluler gak bisa dibuka tampilan selalu terjadi kesalahan koneksi sangat mengecewakan,1,2023,12,19,-1
kok punya saya cuma bisa di buka selama beberapa hari pertama eh baru 3hari udah gak bisa dibuka tulisanya terjadi kesalahan koneksi padahal koneksi internet saya baik2 aja tolong di perbaiki lagi aplikasi ini,1,2024,2,25,-1
susah validasi data duh padahal muka original bukan hasil ngeprint dan harus validasi ke dukcapil ah repot layananya tidak mempermudah aplications it just easy,2,2024,2,21,-1
sangat menjijikan sekali kalo bilang nya praktis tapi masih harus datang ke disdukcapil terus itu yang mrogram aplikasi ngapain aja ongkang ongkang di gaji ini namanya bukan praktis tapi mempersulit rakyat,1,2024,1,4,-1
di indonesia tuh tidak kurang org it tapi kenapa sistem pemerintahan selalu buruk heran bikin aplikasi kek gini aja gak becus kalau masih harus ke disdukcapil ngapain untuk qr kan bisa dikirim lewat email setelah email diversifikasi,1,2024,1,23,-1
niatnya mempermudah akses data buka nya aja susah udah 2 mingu cuma memuat terus pakai wifi pun gak bisa tolonglah hal seperti ini seharusnya tidak terjadi,1,2024,1,18,-1
parah banget ini aplikasi pas di klik dokumen cuman muter2 terus gak muncul ktp dan k padahal gua mau ngeprint susah banget kemaren2 mah gp gua pake aplikasi sekarang kok ribet banget sih tolong ye di mudah kan untuk masyarakat jgn cuman cuany aja baru di permudah,1,2023,11,29,-1
seperti biasa developer lokal kalo bikin aplikasi gak pernah bener udah bisa daftar besoknya dibuka malah gak bisa konek saran cari developer asing dijamin bagus bikin aplikasinya,1,2024,2,24,-1
masih banyak lag nya masih kurang lancar dan loading nya suka lama bahkan tidak kebuka suatu halaman yang akan dihilat itu masih harus di perbaiki lagi soal kelancaran nya,3,2024,1,2,-1
sangat suka dengan tampilan fitur versi terbaru sudah bagus semua data terkoneksi terus tingkatkan ayo menuju digital 1 data,5,2024,1,18,1
sering banget ngalamin cek koneksi jaringan padahal jaringan bagus dan cakep tapi kok masih gak bisa masuk jugaya tolong untuk aplikasinya di perbaiki oke itu aja dulu ya terima kasih,1,2024,1,5,-1
aplikasi ga ada mutu sama kaya yang bikin berapa kali masuk ga bisa jaringan bermasalah kalau mau bikin aplikasi harus bagus jangan cuma mau uangnya saja udh download tapi ga bisa masuk aplikasi tolol sama kaya yang bikin,1,2024,2,20,-1
masih ngak ngerti fungsi dari aplikasi ini saya kira utk mempermudah pelayanan tapi saya di tangal 27 kmrn mencoba pelayanan pembuatan akte kelahiran bayi di aplikasi ini sampe skrg gak ada kabarnya saya mau ke capil langsung belum bisa juga karena masih ada kerjan,1,2024,1,4,-1
jaringan bagus device juga suport tapi tidak bisa di buka malah terjadi kesalahan koneksi terus fungsi ikd ini buat apa kalo tidak bisa di buka,1,2024,2,24,-1
lama ga dibuka buka aplikasinya malah susah on alasanya jaringan jaringan gmna kuota seabregwpy slu on tetap aja ga bsa dibuka jwabnya koneksi koneksi cobalagi,1,2024,2,24,-1
sudah banyak loh kritikan mengenai aplikasi ini dan pengunan ektp yang nyatanya harus tetap mengunakan ktp fisik kenapa hinga sekarang tidak ada perubahan perbaikan saya lihat kok sepertinya tidak mendengar keluhan dari masyarakat ya saya benarbenar kesal karena harus di perlambat urusan saya oleh tiadanya ketersedian ktp fisik dgn alasan blangko kosong belum lagi sistem aplikasi yang lambat dimana di situ terdapat dokumendokumen yang saya perlukan apabila dlm keadan genting,1,2024,1,9,-1
proses pendaftaran setelah barcode di kelurahan lama banget proses nya setelah beberapa hari di proses ternyata harus ulang daftar lagi di aplikasi dan barcode lagi ke kelurahan keren,1,2024,2,15,-1
aplikasi tujuanya memudahkan tapi ini malah menyusahkan apa gunanya ada aplikasi jika daftar loginya aja tetep harus ke dukcapil,1,2024,4,22,-1
ini gimana ngehang koneksi tidak bisa karena jaringan padahal quota internet cukup bisa buka aplikasi lainya urus surat perpanjang stnk jadi terkendala karena aplikasi tidak bisa d buka,1,2024,2,26,-1
ini kenapa tertulis kesalahan koneksi padahal wifi dan sinyal hp bagus ini aplikasi pelayanan pemerintah bukan aplikasi ecek ecek tolong dong diperbaiki,3,2023,12,8,-1
ngak bisa buka dokumen padahal disitulah informasi yang perlu di gunakan sat ada urusan malah bikin ribet sih harusnya bikin sistem tuh udah siap untuk digunakan ngak kaya gini jadi susah,1,2024,1,8,-1
aplikasi kurang merakyat hp lama kapasitas ram 2 dengan android lama tidak bisa suport jaringan terbatas merepotkan,1,2024,2,17,-1
padahal rencana presiden ini ktp digital udah merata september 2024 tapi aplikasinya masih serba eror loading scren lama dan selalu ada conection problem,1,2024,1,19,-1
ini bagaimana ya setelah klik daftar trus isi data lalu swap fhoto udah gtu aja yang ada cuma tombol kembali sama sca kode qr masalahnya yang mau d scan tuh apa trus kenapa gda tombol selanjut atau apake gtu bahasanya di bikin tombol penyelesaian pendaftaranya heran saya buat aplikasi ko stengah2 udah liris pula d playstore apa ga mau ini yang bikin aplikasi nya,3,2024,1,4,-1
aplikasi ga jls pas mau dibuka malah terjadi ganguan koneksi pdhl internet saya selalu bagus kalo kyk gini buat apa ada ikd kalo ujung2 nya ikd nya ga bisa dibuka lg,1,2024,2,25,-1
bintang 1 dulukarena males dateng ke dukcapil untuk verifikasi seharusnya cukup masukin no k saja kalau mau cetak baru ke dukcapil atau ke kecamatan tolong di permudah dunia digital seharusnya ga ribet kaya gini,1,2024,1,29,-1
mau cek data ktp aja susah nya minta ampun haruscan barcode lah untuk alsan keamanan percuma kalo penduduknya susah meng akses ribet nya buat cek data sendiri,1,2024,1,28,-1
jelek banget kualitas aplikasinya masa gak bisa dibuka tulisanya cuma memuat kirain hp nya yang eror ternyata aplikasinya yang gak bermutu kenapa hampir sebagian besar aplikasi yang pembuatanya di danai oleh pemerintah selalu jelek gak bermutu kalah jauh sama aplikasi milik perusahan swasta inilah negeri berflower 62,1,2024,1,17,-1
untuk aplikasi skala nasional yang launching 2024 ini belum proper ui buruk banyak bug fitur belum optimal perbaiki dulu lah,1,2023,12,27,-1
tolong dong min gabisa kebuka dokumen nya berputar terus kalau d klick dokumen nya kenapa ya padahal sinyal bagus tapi dokumen gabisa kebuka terus,1,2023,11,29,-1
hanya bisa dijalankan mengunakan wifi tidak bisa mengunakan paket data apakah di setiap kantor layanan umum ada wifi sehinga sat dibutuhkan aplikasi ini dapat digunakan atau setiap rumah harus pasang wifi,2,2024,1,18,-1
ketumanan yang hakikiklo pemerintah bikin system pengenya yang murah meriah tapi pengen bisa segala vendor it nya juga udah gedek kayaknya hadeuhaplikasi ini bukanya malah mempermudah akses malahan kudu dateng lagi ke dukcapil bijimane ceritanye tambahin lagi duitnya buat system yang bagusjangan kebanyakan dikorupsi yahehehehe,5,2024,1,2,1
coba developernya urusinlah aplikasi anda ini bug nya gamainmain kuota saya 20gb semua aplikasi di hp berjalan lancar tanpa ada hambatan kecuali ini aplikasi gapernah bisa masuk tiap mau buka ini aplikasi coba lagi coba lagi mulu berasa gosok vocer hadiah bagaimana saya bisa menunjukan ktp saya pada sat ada keperluan penting perihal identitas apakah anda niat dalam pengembangan agar mempermudah rakyat atau hanya gayan doang bikin aplikasi buktinya saya malah kesulitan untuk nunjukin ktp,1,2024,1,3,-1
percuma disuruh intsal aplikasi ginian bukanmempermudah malah dipersulit mau print / scrensut gak bisa karena hal privasi atur lagi agar dokumen bisa di donlod atau scrensut,1,2024,1,15,-1
